dre;codesc;tipoesc;nomesc;ceu;diretoria;subpref;endereco;numero;bairro;cep;tel1;tel2;fax;situacao;coddist;distrito;setor;codinep;cd_cie;eh;fx_etaria;dt_criacao;ato_criacao;doc_criacao;dt_ini_conv;dt_ini_func;dt_autoriza;dt_extintao;nome_ant;rede;latitude;longitude;database
 PJ;19255;EMEI        ;ZELIA GATTAI;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua HENRIQUE SALVATORI;21;CONJUNTO CITY JARAGUA;2998260;39281568;;;ATIVA;42;JARAGUA;4205;35282303.0;51332;1,63E+14;;28/03/2003;43.028;27/03/2003;;22/05/2003;08/05/2007;;CITY JARAGUA IV;DIR;-23.437.011;-467.362;30/12/2018
 PJ;19271;CEU EMEF    ;PERA MARMELO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua PERAMARMELO;226;JARDIM SANTA LUCRECIA;5185420;39483942;39483947;39483948;ATIVA;42;JARAGUA;4203;35058002.0;53656;1,63E+14;;07/02/2003;42.832;06/02/2003;;27/08/2003;08/05/2007;;PERA MARMELO;DIR;-23.436.432;-46.750.336;30/12/2018
 PJ;19272;CEU EMEF    ;PERUS;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua BERNARDO JOSÃ‰ DE LORENA;S/N   ;VILA FANTON;5203200;39158730;39158732;;ATIVA;61;PERUS;6102;35058075.0;53659;1,63E+14;;07/02/2003;42.832;06/02/2003;;27/08/2003;08/05/2007;;PERUS;DIR;-23.406.141;-46.751.974;30/12/2018
 PJ;19277;CEU EMEF    ;VILA ATLANTICA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua CORONEL JOSÃ‰ VENÃ‚NCIO DIAS;840;JARAGUÃ;5160030;39018721;39018722;39018723;ATIVA;95;SAO DOMINGOS;9501;35058185.0;53730;1,63E+14;;07/02/2003;42.832;06/02/2003;;27/08/2003;08/05/2007;;VILA ATLANTICA;DIR;-23.480.865;-46.762.501;30/12/2018
 PJ;19290;CEU EMEI    ;PERA MARMELO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua PERAMARMELO;226;JARDIM SANTA LUCRECIA;5185420;39483919;39483921;;ATIVA;42;JARAGUA;4203;35058051.0;53657;1,63E+14;;07/02/2003;42.832;06/02/2003;;27/08/2003;08/05/2007;;PERA MARMELO;DIR;-23.436.432;-46.750.336;30/12/2018
 PJ;19296;CEU EMEI    ;VILA ATLANTICA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua CORONEL JOSE VENANCIO DIAS;840;JARAGUA;5160030;39018736;;;ATIVA;95;SAO DOMINGOS;9501;35058191.0;53731;1,63E+14;;07/02/2003;42.832;07/02/2003;;08/05/2007;08/05/2007;;VILA ATLANTICA;DIR;-2.348.087;-46.762.501;30/12/2018
 PJ;19312;EMEI        ;JARDIM DA CONQUISTA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua RECANTO DOS HUMILDES;278;CONJUNTO HABITACIONAL RECANTO DOS HUMILD;5209000;39178297;;;ATIVA;61;PERUS;6101;35122075.0;75933;1,63E+14;;22/05/2004;44.781;21/05/2004;;02/08/2004;04/09/2009;;JARDIM DA CONQUISTA;DIR;-23.413.398;-46.750.009;30/12/2018
 PJ;19314;EMEF        ;PHILO GONCALVES DOS SANTOS, PROFA.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua ALAGOA NOVA;S/N   ;PERUS;5202260;39190442;39190454;;ATIVA;61;PERUS;6102;35122063.0;75932;1,63E+14;;22/05/2004;44.780;21/05/2004;;01/12/2007;01/12/2007;;PHILO GONCALVES DOS SANTOS, PROFA;DIR;-23.400.839;-46.744.995;30/12/2018
 PJ;19322;EMEF        ;CITY JARAGUA IV;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua HENRIQUE SALVATORI;23;CONJUNTO CITY JARAGUA;2998260;39410456;39452033;;ATIVA;42;JARAGUA;4205;35286448.0;109329;1,63E+14;;31/01/2006;46.946;30/01/2006;;18/05/2006;04/09/2009;;CITY JARAGUA IV;DIR;-23.437.489;-46.736.612;30/12/2018
 PJ;19326;EMEI        ;JAGUARE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Avenida PRESIDENTE ALTINO;S/N   ;JAGUARE;5323000;37662537;37663016;;ATIVA;41;JAGUARE;4102;35296636.0;125331;1,63E+14;;12/10/2006;47.783;11/10/2006;;02/05/2007;04/09/2009;;JAGUARE;DIR;-23.544.773;-4.675.152;30/12/2018
 PJ;19330;CEU EMEI    ;JORGE AMADO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua BERNARDO JOSÃ‰ DE LORENA;S/N   ;VILA FANTON;5203200;39158721;39158724;39158725;ATIVA;61;PERUS;6102;35242226.0;33958;1,63E+14;;01/06/1999;38.019;01/06/1999;;13/08/1999;08/05/2007;;JORGE AMADO;DIR;-23.406.065;-46.751.663;30/12/2018
 PJ;19345;EMEI        ;ESTRADA TURISTICA DO JARAGUA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua AGNES FONTOURA;75;CONJUNTO HABITACIONAL TURÃSTICA;5164015;39027779;39066614;;ATIVA;42;JARAGUA;4202;35338473.0;139551;1,63E+14;;25/07/2007;48.557;24/07/2007;;11/02/2008;04/09/2009;;ESTRADA TURISTICA DO JARAGUA;DIR;-23.472.497;-46.755.197;30/12/2018
 PJ;19347;EMEF        ;JARDIM DA CONQUISTA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua RECANTO DOS HUMILDES;S/N   ;CONJUNTO HABITACIONAL RECANTO DOS HUMILD;5209000;39173440;;;ATIVA;61;PERUS;6101;35346445.0;141725;1,63E+14;;21/09/2007;48.738;20/09/2007;;11/02/2008;04/09/2009;;JARDIM DA CONQUISTA;DIR;-2.341.344;-4.675.042;30/12/2018
 PJ;19351;EMEF        ;MARILI DIAS , PROFA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua ANTONIO CONSELHEIRO;1;VILA DOS PALMARES;5273140;39163375;39163376;39163377;ATIVA;3;ANHANGUERA;306;35355185.0;144351;1,63E+14;;15/12/2007;49.051;14/12/2007;;18/02/2008;18/03/2010;;MARILI DIAS, PROFA;DIR;-23.440.785;-46.807.445;30/12/2018
 PJ;19380;CEU EMEI    ;PARQUE ANHANGUERA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua PEDRO JOSÃ‰ DE LIMA;1020;JARDIM ANHANGÃœERA;5267174;39126020;;;ATIVA;3;ANHANGUERA;307;35397131.0;156533;1,63E+14;;21/05/2008;49510;20/05/2008;;30/08/2011;23/11/2012;;PARQUE ANHANGUERA;DIR;-23.439.942;-46.787.248;30/12/2018
 PJ;19389;CEU EMEF    ;PARQUE ANHANGUERA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua PEDRO JOSÃ‰ DE LIMA;1020;JARDIM ANHANGÃœERA;5267174;39126020;39126041;39126042;ATIVA;3;ANHANGUERA;307;35397271.0;156534;1,63E+14;;21/05/2008;49510;20/05/2008;;30/08/2011;23/11/2012;;PARQUE ANHANGUERA;DIR;-2.343.996;-46.787.258;30/12/2018
 PJ;19390;CEU EMEF    ;JAGUARE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Avenida KENKITI SHIMOMOTO;80;JAGUARE;5347010;37192321;;;ATIVA;41;JAGUARE;4101;35397477.0;156537;1,63E+14;;21/05/2008;49510;20/05/2008;;28/05/2009;;;JAGUARE;DIR;-23.550.444;-46.742.363;30/12/2018
 PJ;19392;CEU EMEI    ;JAGUARE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Avenida KENKITI SHIMOMOTO;80;JAGUARE;5347010;37162176;;;ATIVA;41;JAGUARE;4101;35397465.0;156536;1,63E+14;;21/05/2008;49510;20/05/2008;;19/11/2010;;;JAGUARE;DIR;-23.550.444;-46.742.363;30/12/2018
 PJ;19412;EMEF        ;BADRA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua PRINCIPAL;S/N   ;JARDIM DA CONQUISTA ZONA OESTE;5212000;39177437;39178944;;ATIVA;61;PERUS;6101;35419461.0;163829;1,63E+14;;28/11/2008;50267;27/11/2008;;30/08/2011;23/11/2012;;BADRA;DIR;-23.420.404;-46.749.206;30/12/2018
 PJ;19413;EMEF        ;ELIANE BENUTE LESSA AYRES GONCALVES, PROFESSORA- NANY BENUTE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Avenida RAIMUNDO PEREIRA DE MAGALHÃƒES;12298;JARDIM MARILU;2989095;39792127;39792155;;ATIVA;42;JARAGUA;4206;35424134.0;166039;1,63E+14;;28/11/2008;50267;27/11/2008;;16/11/2009;;;PIRITUBA I;DIR;-23.435.131;-46.719.565;30/12/2018
 PJ;19414;EMEF        ;PIRITUBA II;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Avenida DEPUTADO CANTÃDIO SAMPAIO;6590;VILA SOUZA;2860001;39419300;39420171;;ATIVA;42;JARAGUA;4208;35433718.0;169828;1,63E+14;;28/11/2008;50267;27/11/2008;;19/11/2009;;;PIRITUBA II;DIR;-2.343.488;-46.716.675;30/12/2018
 PJ;19415;EMEF        ;ALICE MEIRELLES REIS, PROFA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Avenida ELÃSIO TEIXEIRA LEITE;S/N   ;SÃTIO MORRO GRANDE;2810000;39741011;39910452;;ATIVA;42;JARAGUA;4208;35424161.0;166040;1,63E+14;;28/11/2008;50267;27/11/2008;;26/08/2011;;;PIRITUBA III;DIR;-23.440.991;-46.717.406;30/12/2018
 PJ;19445;EMEF        ;ROGE FERREIRA, DEP.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua PHILONILIA GONCALVES DOS SANTOS;S/N   ;JARAGUA;2992210;39495366;;;ATIVA;42;JARAGUA;4207;35243619.0;40087;1,63E+14;;23/09/1999;38.350;23/09/1999;;08/02/2000;13/03/2001;;ROGE FERREIRA, DEP.;DIR;-23.445.479;-46.731.179;30/12/2018
 PJ;19446;EMEI        ;RECANTO DOS HUMILDES I;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua RECANTO DOS HUMILDES;S/N   ;CONJUNTO HABITACIONAL RECANTO DOS HUMILD;5209000;39177962;39188491;;ATIVA;61;PERUS;6101;35424195.0;166041;1,63E+14;;16/12/2008;50.235;15/12/2008;;22/11/2010;;;RECANTO DOS HUMILDES I;DIR;-23.411.758;-46.750.553;30/12/2018
 PJ;19452;EMEI        ;MARIA THEREZA FUMAGALLI, PROFA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua VALE DO LUAR;S/N   ;VILA BRASILÃ‚NDIA;2820040;39726007;39726008;;ATIVA;42;JARAGUA;4209;35433664.0;169641;1,63E+14;;23/07/2009;50751;23/07/2009;;19/11/2010;14/05/2014;;MARIA THEREZA FUMAGALLI, PROFA;DIR;-23.446.324;-46.708.913;30/12/2018
 PJ;19461;EMEI        ;MORRO DOCE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua ELISA DINA;293;JARDIM BRITANIA;5269060;39112218;;;ATIVA;3;ANHANGUERA;307;35243589.0;46274;1,63E+14;;23/09/1999;38.353;23/09/1999;;08/02/2000;13/03/2001;;MORRO DOCE;DIR;-23.433.879;-46.791.124;30/12/2018
 PJ;19463;EMEF        ;ESTACAO JARAGUA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua JOÃƒO AIRES;S/N   ;JARDIM BANDEIRANTES ZONA NORTE;2994060;39424200;39425517;;ATIVA;42;JARAGUA;4207;35445502.0;188825;1,63E+14;;26/08/2010;51.741;25/08/2010;;30/08/2011;;;ESTACAO JARAGUA;DIR;-23.455.955;-4.673.763;30/12/2018
 PJ;19467;EMEI        ;THAIS MOTTA DE OLIVEIRA E SILVA RODRIGUES, PROFA.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua DIÃ“GENES DOURADO;S/N   ;CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEI;2815060;39793322;;;ATIVA;42;JARAGUA;4209;35447031.0;190739;1,63E+14;;17/12/2010;52008;16/12/2010;;30/08/2011;;;PARADA DE TAIPAS II;DIR;-23.444.934;-46.715.682;30/12/2018
 PJ;19484;EMEI        ;ESTRADA DO CORREDOR;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Estrada DO CORREDOR;1140;PARQUE PANAMERICANO;2992210;39411056;39413476;;ATIVA;42;JARAGUA;4207;35486802.0;211925;1,63E+14;;30/10/2012;53505;30/10/2012;;;;;ESTRADA DO CORREDOR;DIR;-23.446.628;-46.731.449;30/12/2018
 PJ;19486;EMEI        ;PARQUE DAS NACOES I;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua FERNANDO SABINO;148;PARQUE NACOES UNIDAS;2996195;39441087;;;ATIVA;42;JARAGUA;4205;35563161.0;254325;1,63E+14;;07/11/2012;53520;07/11/2012;;24/02/2014;;;PARQUE DAS NACOES I;DIR;-23.435.833;-46.743.888;30/12/2018
 PJ;19487;EMEF        ;CHACARA TURISTICA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua AGNES FONTOURA;87;CONJUNTO HABITACIONAL TURÃSTICA;5164015;39015870;39022546;;ATIVA;42;JARAGUA;4202;35567048.0;280725;1,63E+14;;07/11/2012;53519;07/11/2012;;10/03/2015;;;CHACARA TURISTICA;DIR;-23.473.434;-46.755.221;30/12/2018
 PJ;19577;EMEI        ;PARADA DE TAIPAS;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua DONA JANUARIA MARIA;12;PARQUE DE TAIPAS;2987020;39465681;39465684;;ATIVA;42;JARAGUA;4208;35246645.0;15080;1,63E+14;;12/02/2000;39.073;11/02/2000;;08/02/2000;13/03/2001;;PARADA DE TAIPAS;DIR;-23.433.533;-46.712.575;30/12/2018
 PJ;19607;EMEF        ;ANTONIO RODRIGUES DE CAMPOS, PROF;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua PRÃNCIPE;38;JARDIM SHANGRILA ZONA NORTE;2990120;39424980;39453885;;ATIVA;42;JARAGUA;4206;35248393.0;5365;1,63E+14;;20/04/2000;39.325;19/04/2000;;05/06/2000;08/05/2007;;JARDIM RODRIGO;DIR;-23.428.437;-46.728.879;30/12/2018
 PJ;90344;EMEI        ;JEAN PIAGET;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua SALDANHA DA GAMA;485;ALTO DA LAPA;5081000;38315290;;;ATIVA;48;LAPA;4802;35051925.0;31913;1,63E+14;;;;;;06/06/1956;18/09/1985;;JEAN PIAGET;DIR;-23.530.603;-46.712.705;30/12/2018
 PJ;90352;EMEI        ;DA. LEOPOLDINA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua PERIBEBUÃ;S/N   ;ALTO DA LAPA;5084000;38323632;;;ATIVA;88;VILA LEOPOLDINA;8802;35051949.0;19242;1,63E+14;;;;;;04/07/1955;19/09/1955;;LEOPOLDINA, DA.;DIR;-23.526.633;-46.721.606;30/12/2018
 PJ;90361;EMEI        ;SARITA CAMARGO, PROFA.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua CAIAPOS;148;VILA ANASTACIO;5094000;38323367;38324061;;ATIVA;48;LAPA;4802;35051974.0;1403;1,63E+14;;;;;;15/04/1955;30/07/1985;;SARITA CAMARGO, PROFA.;DIR;-23.511.743;-46.719.715;30/12/2018
 PJ;90379;EMEI        ;PROFA. NEYDE GUZZI DE CHIACCHIO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Largo DA LAPA;S/N   ;LAPA DE BAIXO;5069030;36116215;;;ATIVA;48;LAPA;4801;35051962.0;12974;1,63E+14;;;;;;01/01/1935;30/07/1985;;NEYDE GUZZI DE CHIACCHIO, PROFA.;DIR;-23.515.847;-46.705.366;30/12/2018
 PJ;90387;EMEI        ;RICARDO GONCALVES;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;PraÃ§a TCHECO;S/N   ;VILA IPOJUCA;5057080;38312896;38322198;;ATIVA;48;LAPA;4803;35051986.0;1404;1,63E+14;;;;;;13/08/2008;17/04/1985;;VILA IPOJUCA - PI;DIR;-23.530.173;-46.706.451;30/12/2018
 PJ;90395;EMEI        ;ANA MARIA POPPOVIC, PROFA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua JARICUNAS;470;VILA ROMANA;5053070;36720268;38683511;;ATIVA;48;LAPA;4803;35051937.0;1389;1,63E+14;;;;;;28/05/1956;18/09/1985;;BAIRRO SICILIANO - PI 59;DIR;-23.535.404;-46.701.493;30/12/2018
 PJ;90409;EMEI        ;NOEMIA IPPOLITO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;PraÃ§a ALFREDO WEISZFLOG;S/N   ;VILA ROMANA;5045050;36726095;38736282;;ATIVA;48;LAPA;4803;35051950.0;1390;1,63E+14;;;;;;02/09/1941;18/09/1985;;NOEMIA IPPOLITO;DIR;-23.528.322;-46.694.947;30/12/2018
 PJ;90417;EMEI        ;SANTOS DUMONT;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua DIANA;250;PERDIZES;5019000;38736281;;;ATIVA;60;PERDIZES;6001;35052140.0;1422;1,63E+14;;;;;;23/10/1951;18/09/1985;;SANTOS DUMONT;DIR;-23.530.765;-46.679.959;30/12/2018
 PJ;91600;EMEI        ;OLGA CALIL MENAH, PROFA.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua URATINGA;66;VILA PALMEIRAS;2933140;39767523;;;ATIVA;63;PIRITUBA;6306;35084177.0;19544;1,63E+14;;24/12/1980;17.101;24/12/1980;;07/01/1981;;;VILA BONILHA;DIR;-23.494.655;-46.713.657;30/12/2018
 PJ;91618;EMEI        ;OLGA MARIA GERMANO MARTINS DOMINGOS, PROFA.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;PraÃ§a BALTAZAR DE GODOY;S/N   ;VILA BONILHA;2935110;39755315;;;ATIVA;63;PIRITUBA;6306;35052197.0;38029;1,63E+14;;;;;;09/10/1956;18/09/1985;;PIRITUBA - PI 77;DIR;-23.487.895;-46.716.846;30/12/2018
 PJ;91626;EMEI        ;PROFA. EUNICE DOS SANTOS;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua SILVINO DE GODOY;185;JARDIM CIDADE PIRITUBA;2942030;39748668;39793456;;ATIVA;63;PIRITUBA;6304;35085479.0;13250;1,63E+14;;14/12/1981;17.727;14/12/1981;;08/02/1982;01/09/1982;;CIDADE NOVA PIRITUBA;DIR;-23.479.821;-46.719.488;30/12/2018
 PJ;91634;EMEI        ;CONJ. RESIDENCIAL ELISIO TEIXEIRA LEITE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua EGÃDIO FELINI;81;CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEI;2815040;39714784;;;ATIVA;42;JARAGUA;4209;35087105.0;25800;1,63E+14;;16/03/1982;17.882;16/03/1982;;06/05/1982;01/09/1982;;CONJ. RESIDENCIAL ELISIO TEIXEIRA LEITE;DIR;-23.445.669;-46.716.658;30/12/2018
 PJ;91642;EMEI        ;FERNANDO DE AZEVEDO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua BARRA DA FORQUILHA;510;PARQUE PANAMERICANO;2993000;39412362;;;ATIVA;42;JARAGUA;4207;35052905.0;1271;1,63E+14;;11/09/1975;12.213;11/09/1975;;11/09/1975;18/09/1985;;FERNANDO DE AZEVEDO;DIR;-23.450.655;-46.729.595;30/12/2018
 PJ;91651;EMEI        ;OLIVEIRA LIMA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua ANTONIO MAIA;476;VILA PERUS;5204110;39170011;39170758;;ATIVA;61;PERUS;6101;35052929.0;44106;1,63E+14;;;;;;17/03/1964;30/07/1985;;OLIVEIRA LIMA;DIR;-2.340.809;-4.675.336;30/12/2018
 PJ;91669;EMEI        ;PEROLA ELLIS BYINGTON;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua MAJOR ALFREDO ROMAO;65;VILA CLARICE;5177030;39015006;39043738;;ATIVA;63;PIRITUBA;6301;35052188.0;38028;1,63E+14;;;;;;30/12/1957;30/07/1985;;VILA CLARICE - PI 41;DIR;-23.471.777;-46.752.317;30/12/2018
 PJ;91677;EMEI        ;AFONSO SARDINHA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Avenida MUTINGA;1406;PIRITUBA;5110000;39045459;39069457;;ATIVA;63;PIRITUBA;6301;35052164.0;25553;1,63E+14;;;;;;31/05/1964;30/07/1985;;VILA PIRITUBA - PI 97;DIR;-23.485.264;-4.673.996;30/12/2018
 PJ;91685;EMEI        ;PAULO VI;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua CARLO PERINELLO;S/N   ;VILA MANGALOT;5132210;39015820;39040555;;ATIVA;95;SAO DOMINGOS;9503;35052218.0;12990;1,63E+14;;;;;;27/03/1965;30/07/1985;;PAULO VI;DIR;-23.502.985;-46.744.142;30/12/2018
 PJ;91693;EMEI        ;ANTONIO RAPOSO TAVARES;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Avenida MUTINGA;4855;VILA PIAUI;5110000;36215263;36219460;;ATIVA;40;JAGUARA;4001;35052176.0;25554;1,63E+14;;02/09/1975;12.194;02/09/1975;;01/09/1975;18/09/1985;;ANTONIO RAPOSO TAVARES;DIR;-23.502.972;-46.756.915;30/12/2018
 PJ;91707;EMEI        ;PEDRO DE TOLEDO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua PAUVA;677;VILA JAGUARA;5116001;36215051;36251791;;ATIVA;40;JAGUARA;4001;35052206.0;25555;1,63E+14;;;;;;20/06/1955;18/09/1985;;PEDRO DE TOLEDO;DIR;-2.351.361;-46.746.595;30/12/2018
 PJ;91715;EMEI        ;CARMEN DA SILVA;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PERUS;Rua JULIO DE OLIVEIRA;170;VILA FANTON;5201070;39170061;39171985;;ATIVA;61;PERUS;6102;35092587.0;2201;1,63E+14;;28/06/1985;21.037;28/06/1985;;29/07/1985;21/05/1986;;CARMEN DA SILVA;DIR;-23.402.577;-46.738.751;30/12/2018
 PJ;92835;EMEF        ;ESPIRIDIAO ROSAS, MAL.;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua GUIMARÃƒES ROSA;115;VILA LAGEADO;5338080;37682898;;;ATIVA;41;JAGUARE;4102;35053247.0;19213;1,63E+14;;;;;;21/11/1956;10/04/1981;;ESPIRIDIAO ROSAS, MAL.;DIR;-23.553.271;-46.752.882;30/12/2018
 PJ;93106;EMEF        ;DILERMANDO DIAS DOS SANTOS;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua PAULO FRANCO;815;VILA LEOPOLDINA;5305031;36415258;38354187;;ATIVA;88;VILA LEOPOLDINA;8802;35053521.0;12954;1,63E+14;;13/09/1956;3.228;13/09/1956;;19/10/1956;10/04/1981;;DILERMANDO DIAS DOS SANTOS;DIR;-23.535.874;-46.723.799;30/12/2018
 PJ;93114;EMEF        ;ANIBAL FREIRE, MIN;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua SILVA AIROSA;100;VILA RIBEIRO DE BARROS;5307040;38311481;38322307;;ATIVA;88;VILA LEOPOLDINA;8801;35053533.0;1350;1,63E+14;;03/09/1956;3228;03/09/1956;;03/09/1956;10/04/1981;;ESCOLAS AGRUPADAS DE VILA RIBEIRO DE BARROS;DIR;-23.519.911;-46.742.328;30/12/2018
 PJ;93122;EMEF        ;TTE. JOSE MARIA PINTO DUARTE;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;LAPA;Rua ATALAIA;100;SUMARE;1251060;38736283;;;ATIVA;60;PERDIZES;6002;35053659.0;31905;1,63E+14;;05/02/1968;7.367;05/02/1968;;27/03/1969;10/04/1981;;JOSE MARIA PINTO DUARTE, TTE.;DIR;-23.546.166;-46.676.247;30/12/2018
 PJ;94391;EMEF        ;MARIO KOSEL FILHO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua URATINGA;144;VILA PALMEIRAS;2933140;39760215;39911531;;ATIVA;63;PIRITUBA;6306;35053703.0;25531;1,63E+14;;03/09/1956;3.228;03/09/1956;;01/09/1956;10/04/1981;;MARIO KOSEL FILHO;DIR;-2.349.444;-46.713.138;30/12/2018
 PJ;94404;EMEF        ;MONTEIRO LOBATO;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Avenida PAULA FERREIRA;2653;VILA PEREIRA BARRETO;2915100;39750970;;;ATIVA;63;PIRITUBA;6306;35053715.0;25532;1,63E+14;;19/10/1956;3.307;19/10/1956;;15/09/1958;10/04/1981;;ESCOLA MISTA DE PIRITUBA;DIR;-23.489.844;-46.717.735;30/12/2018
 PJ;94412;EMEF        ;PROF. GABRIEL PRESTES;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua CARLOS DA CUNHA MATTOS;134;CHÃCARA INGLESA;5140040;39036952;39047571;;ATIVA;63;PIRITUBA;6305;35053727.0;12963;1,63E+14;;19/10/1956;3.707;19/10/1956;;19/10/1956;10/04/1981;;GABRIEL PRESTES, PROF.;DIR;-2.348.915;-46.726.234;30/12/2018
 PJ;94421;EMEF        ;GEN. LIBERATO BITTENCOURT;;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;PIRITUBA;Rua ARNALDO ALVERNAZ NUNES;320;JARDIM SAO JOSE;2969100;39754857;;;ATIVA;63;PIRITUBA;6304;35053673.0;31906;1,63E+14;;25/08/1956;3.206;25/08/1956;;01/01/1968;10/04/1981;;LIBERATO BITTENCOURT, GEN.;DIR;-23.485.386;-46.713.093;30/12/2018
